Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Planned Derate Year,Planned Derate Month,Planned Derate of Summer Capacity (MW),Planned Uprate Year,Planned Uprate Month,Planned Uprate of Summer Capacity (MW),Planned Repower Year,Planned Repower Month,Other Modification Year,Other Modification Month,Latitude,Longitude
63560,"Sand Point Generating, LLC",1,Sand Point,Map,Map,AK,Aleutians East,,Electric Utility,1,,0.9,0.4,0.4,Petroleum Liquids,DFO,IC,12,2000, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , , , , , ,55.339722,-160.497200
63560,"Sand Point Generating, LLC",1,Sand Point,Map,Map,AK,Aleutians East,,Electric Utility,2,,0.9,0.3,0.3,Petroleum Liquids,DFO,IC,12,2000, , ,(OP) Operating, , , , , , , , , , , , ,55.339722,-160.497200
63560,"Sand Point Generating, LLC",1,Sand Point,Map,Map,AK,Aleutians East,,Electric Utility,3,,0.5,0.3,0.3,Petroleum Liquids,DFO,IC,12,2010, , ,(OP) Operating, , , , , , , , , , , , ,55.339722,-160.497200
63560,"Sand Point Generating, LLC",1,Sand Point,Map,Map,AK,Aleutians East,,Electric Utility,5.1,,0.4,0.3,0.3,Petroleum Liquids,DFO,IC,2,2023, , ,(OP) Operating, , , , , , , , , , , , ,55.339722,-160.497200
63560,"Sand Point Generating, LLC",1,Sand Point,Map,Map,AK,Aleutians East,,Electric Utility,WT1,,0.5,0.1,0.1,Onshore Wind Turbine,WND,WT,10,2011, , ,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , , , , , ,55.339722,-160.497200
63560,"Sand Point Generating, LLC",1,Sand Point,Map,Map,AK,Aleutians East,,Electric Utility,WT2,,0.5,0.3,0.3,Onshore Wind Turbine,WND,WT,10,2011, , ,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , , , , , ,55.339722,-160.497200
195,Alabama Power Co,2,Bankhead Dam,Map,Map,AL,Tuscaloosa,SOCO,Electric Utility,1,,53.9,53.0,53.0,Conventional Hydroelectric,WAT,HY,7,1963, , ,(OP) Operating, , , , , , , , , , , , ,33.458665,-87.356820
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,1,,153.1,80.0,80.0,Natural Gas Steam Turbine,NG,ST,2,1954, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,2,,153.1,80.0,80.0,Natural Gas Steam Turbine,NG,ST,7,1954, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,4,,403.7,362.0,362.0,Conventional Steam Coal,BIT,ST,12,1969, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,5,,788.8,756.5,756.5,Conventional Steam Coal,BIT,ST,10,1971, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,A1CT,G521,170.1,184.4,194.5,Natural Gas Fired Combined Cycle,NG,CT,5,2000, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,A1CT2,G521,170.1,184.4,194.5,Natural Gas Fired Combined Cycle,NG,CT,5,2000, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,A1ST,G521,195.2,200.0,205.0,Natural Gas Fired Combined Cycle,NG,CA,5,2000, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,A2C1,G522,170.1,186.2,190.0,Natural Gas Fired Combined Cycle,NG,CT,5,2000, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,A2C2,G522,170.1,186.2,190.0,Natural Gas Fired Combined Cycle,NG,CT,5,2000, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,A2ST,G522,195.2,195.0,200.0,Natural Gas Fired Combined Cycle,NG,CA,5,2000, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,A3C1,G523,464.0,385.0,443.0,Natural Gas Fired Combined Cycle,NG,CT,11,2023, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,A3ST,G523,310.0,300.0,300.0,Natural Gas Fired Combined Cycle,NG,CA,11,2023, , ,(OP) Operating, , , , , , , , , , , , ,31.006900,-88.010300
195,Alabama Power Co,4,Walter Bouldin Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,1,,75.0,74.7,74.7,Conventional Hydroelectric,WAT,HY,7,1967, , ,(OP) Operating, , , , , , , , , , , , ,32.583889,-86.283060
195,Alabama Power Co,4,Walter Bouldin Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,2,,75.0,74.7,74.7,Conventional Hydroelectric,WAT,HY,8,1967, , ,(OP) Operating, , , , , , , , , , , , ,32.583889,-86.283060
195,Alabama Power Co,4,Walter Bouldin Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,3,,75.0,74.7,74.7,Conventional Hydroelectric,WAT,HY,8,1967, , ,(OP) Operating, , , , , , , , , , , , ,32.583889,-86.283060
5701,El Paso Electric Co,9,Copper,Map,Map,TX,El Paso,EPE,Electric Utility,1,,86.9,63.0,65.0,Natural Gas Fired Combustion Turbine,NG,GT,7,1980,12,2030,(OP) Operating, , , , , , , , , , , , ,31.756900,-106.375000
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,1,,299.2,257.8,257.8,Natural Gas Steam Turbine,NG,ST,6,1965, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,2,,269.2,258.3,258.3,Natural Gas Steam Turbine,NG,ST,7,1966, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,GT10,,80.0,85.0,101.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1996, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,GT2,,80.0,84.0,100.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1996, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,GT3,,80.0,82.0,98.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1995, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,GT4,,80.0,81.0,97.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1995, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,GT5,,80.0,82.0,98.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1995, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,GT6,,80.0,81.0,97.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1995, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,GT7,,80.0,80.0,96.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1995, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,GT8,,80.0,83.0,99.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1996, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,10,Greene County,Map,Map,AL,Greene,SOCO,Electric Utility,GT9,,80.0,82.0,98.0,Natural Gas Fired Combustion Turbine,NG,GT,5,1996, , ,(OP) Operating, , , , , , , , , , , , ,32.601700,-87.781100
195,Alabama Power Co,11,H Neely Henry Dam,Map,Map,AL,Calhoun,SOCO,Electric Utility,1,,24.3,23.7,22.7,Conventional Hydroelectric,WAT,HY,6,1966, , ,(OP) Operating, , , , , , , , , , , , ,33.784500,-86.052400
195,Alabama Power Co,11,H Neely Henry Dam,Map,Map,AL,Calhoun,SOCO,Electric Utility,2,,24.3,23.7,22.7,Conventional Hydroelectric,WAT,HY,6,1966, , ,(OP) Operating, , , , , , , , , , , , ,33.784500,-86.052400
195,Alabama Power Co,11,H Neely Henry Dam,Map,Map,AL,Calhoun,SOCO,Electric Utility,3,,24.3,23.7,22.7,Conventional Hydroelectric,WAT,HY,6,1966, , ,(OP) Operating, , , , , , , , , , , , ,33.784500,-86.052400
195,Alabama Power Co,12,Holt Dam,Map,Map,AL,Tuscaloosa,SOCO,Electric Utility,1,,46.9,48.0,48.0,Conventional Hydroelectric,WAT,HY,8,1968, , ,(OP) Operating, , , , , , , , , , , , ,33.255300,-87.449500
195,Alabama Power Co,13,Jordan Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,1,,25.0,32.3,32.5,Conventional Hydroelectric,WAT,HY,1,1929, , ,(OP) Operating, , , , , , , , , , , , ,32.618900,-86.254800
195,Alabama Power Co,13,Jordan Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,2,,25.0,32.3,32.5,Conventional Hydroelectric,WAT,HY,1,1929, , ,(OP) Operating, , , , , , , , , , , , ,32.618900,-86.254800
195,Alabama Power Co,13,Jordan Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,3,,25.0,32.3,32.5,Conventional Hydroelectric,WAT,HY,1,1929, , ,(OP) Operating, , , , , , , , , , , , ,32.618900,-86.254800
195,Alabama Power Co,13,Jordan Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,4,,25.0,32.3,32.5,Conventional Hydroelectric,WAT,HY,1,1929, , ,(OP) Operating, , , , , , , , , , , , ,32.618900,-86.254800
195,Alabama Power Co,14,Logan Martin Dam,Map,Map,AL,Talladega,SOCO,Electric Utility,1,,42.7,43.0,39.7,Conventional Hydroelectric,WAT,HY,8,1964, , ,(OP) Operating, , , , , , , , , , , , ,33.425878,-86.337550
195,Alabama Power Co,14,Logan Martin Dam,Map,Map,AL,Talladega,SOCO,Electric Utility,2,,42.7,43.0,39.7,Conventional Hydroelectric,WAT,HY,8,1964, , ,(OP) Operating, , , , , , , , , , , , ,33.425878,-86.337550
195,Alabama Power Co,14,Logan Martin Dam,Map,Map,AL,Talladega,SOCO,Electric Utility,3,,42.7,43.0,39.7,Conventional Hydroelectric,WAT,HY,8,1964, , ,(OP) Operating, , , , , , , , , , , , ,33.425878,-86.337550
195,Alabama Power Co,15,Lay Dam,Map,Map,AL,Chilton,SOCO,Electric Utility,1,,29.5,30.0,30.3,Conventional Hydroelectric,WAT,HY,4,1968, , ,(OP) Operating, , , , , , , , , , , , ,32.963300,-86.518700
195,Alabama Power Co,15,Lay Dam,Map,Map,AL,Chilton,SOCO,Electric Utility,2,,29.5,30.0,30.3,Conventional Hydroelectric,WAT,HY,4,1968, , ,(OP) Operating, , , , , , , , , , , , ,32.963300,-86.518700
195,Alabama Power Co,15,Lay Dam,Map,Map,AL,Chilton,SOCO,Electric Utility,3,,29.5,30.0,30.3,Conventional Hydroelectric,WAT,HY,12,1967, , ,(OP) Operating, , , , , , , , , , , , ,32.963300,-86.518700
195,Alabama Power Co,15,Lay Dam,Map,Map,AL,Chilton,SOCO,Electric Utility,4,,29.5,30.0,30.3,Conventional Hydroelectric,WAT,HY,10,1967, , ,(OP) Operating, , , , , , , , , , , , ,32.963300,-86.518700
195,Alabama Power Co,15,Lay Dam,Map,Map,AL,Chilton,SOCO,Electric Utility,5,,29.5,30.0,30.3,Conventional Hydroelectric,WAT,HY,5,1967, , ,(OP) Operating, , , , , , , , , , , , ,32.963300,-86.518700
195,Alabama Power Co,15,Lay Dam,Map,Map,AL,Chilton,SOCO,Electric Utility,6,,29.5,30.0,30.3,Conventional Hydroelectric,WAT,HY,2,1967, , ,(OP) Operating, , , , , , , , , , , , ,32.963300,-86.518700
195,Alabama Power Co,16,Martin Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,1,,50.2,41.5,39.4,Conventional Hydroelectric,WAT,HY,1,1927, , ,(OP) Operating, , , , , , , , , , , , ,32.680394,-85.911440
195,Alabama Power Co,16,Martin Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,2,,50.2,41.5,39.4,Conventional Hydroelectric,WAT,HY,1,1927, , ,(OP) Operating, , , , , , , , , , , , ,32.680394,-85.911440
195,Alabama Power Co,16,Martin Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,3,,50.2,41.5,39.4,Conventional Hydroelectric,WAT,HY,1,1927, , ,(OP) Operating, , , , , , , , , , , , ,32.680394,-85.911440
195,Alabama Power Co,16,Martin Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,4,,60.0,57.6,54.7,Conventional Hydroelectric,WAT,HY,7,1952, , ,(OP) Operating, , , , , , , , , , , , ,32.680394,-85.911440
195,Alabama Power Co,17,Mitchell Dam,Map,Map,AL,Coosa,SOCO,Electric Utility,4,,20.0,22.4,22.7,Conventional Hydroelectric,WAT,HY,11,1949, , ,(OP) Operating, , , , , , , , , , , , ,32.806025,-86.444890
195,Alabama Power Co,17,Mitchell Dam,Map,Map,AL,Coosa,SOCO,Electric Utility,5,,50.0,46.9,47.4,Conventional Hydroelectric,WAT,HY,4,1985, , ,(OP) Operating, , , , , , , , , , , , ,32.806025,-86.444890
195,Alabama Power Co,17,Mitchell Dam,Map,Map,AL,Coosa,SOCO,Electric Utility,6,,50.0,46.9,47.4,Conventional Hydroelectric,WAT,HY,4,1985, , ,(OP) Operating, , , , , , , , , , , , ,32.806025,-86.444890
195,Alabama Power Co,17,Mitchell Dam,Map,Map,AL,Coosa,SOCO,Electric Utility,7,,50.0,46.9,47.4,Conventional Hydroelectric,WAT,HY,4,1985, , ,(OP) Operating, , , , , , , , , , , , ,32.806025,-86.444890
195,Alabama Power Co,18,Lewis Smith Dam,Map,Map,AL,Walker,SOCO,Electric Utility,1,,90.5,89.0,87.5,Conventional Hydroelectric,WAT,HY,9,1961, , ,(OP) Operating, , , , , , , , , , , , ,33.940600,-87.107700
195,Alabama Power Co,18,Lewis Smith Dam,Map,Map,AL,Walker,SOCO,Electric Utility,2,,90.5,89.0,87.5,Conventional Hydroelectric,WAT,HY,7,1962, , ,(OP) Operating, , , , , , , , , , , , ,33.940600,-87.107700
195,Alabama Power Co,19,Thurlow Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,1,,40.5,36.2,35.3,Conventional Hydroelectric,WAT,HY,1,1931, , ,(OP) Operating, , , , , , , , , , , , ,32.535436,-85.887610
195,Alabama Power Co,19,Thurlow Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,2,,40.5,36.2,35.3,Conventional Hydroelectric,WAT,HY,1,1931, , ,(OP) Operating, , , , , , , , , , , , ,32.535436,-85.887610
195,Alabama Power Co,19,Thurlow Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,3,,10.0,7.5,7.3,Conventional Hydroelectric,WAT,HY,1,1931, , ,(OP) Operating, , , , , , , , , , , , ,32.535436,-85.887610
195,Alabama Power Co,20,Weiss Dam,Map,Map,AL,Cherokee,SOCO,Electric Utility,1,,29.2,27.0,24.3,Conventional Hydroelectric,WAT,HY,7,1962, , ,(OP) Operating, , , , , , , , , , , , ,34.172142,-85.753810
195,Alabama Power Co,20,Weiss Dam,Map,Map,AL,Cherokee,SOCO,Electric Utility,2,,29.2,27.0,24.3,Conventional Hydroelectric,WAT,HY,6,1961, , ,(OP) Operating, , , , , , , , , , , , ,34.172142,-85.753810
195,Alabama Power Co,20,Weiss Dam,Map,Map,AL,Cherokee,SOCO,Electric Utility,3,,29.2,27.0,24.3,Conventional Hydroelectric,WAT,HY,6,1961, , ,(OP) Operating, , , , , , , , , , , , ,34.172142,-85.753810
195,Alabama Power Co,21,Yates Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,1,,25.5,22.0,22.5,Conventional Hydroelectric,WAT,HY,7,1928, , ,(OP) Operating, , , , , , , , , , , , ,32.574300,-85.890100
195,Alabama Power Co,21,Yates Dam,Map,Map,AL,Elmore,SOCO,Electric Utility,2,,25.0,22.0,22.5,Conventional Hydroelectric,WAT,HY,7,1928, , ,(OP) Operating, , , , , , , , , , , , ,32.574300,-85.890100
195,Alabama Power Co,26,E C Gaston,Map,Map,AL,Shelby,SOCO,Electric Utility,1,,272.0,254.0,254.0,Natural Gas Steam Turbine,NG,ST,5,1960, , ,(OP) Operating, , , , , , , , , , , , ,33.244211,-86.458060
195,Alabama Power Co,26,E C Gaston,Map,Map,AL,Shelby,SOCO,Electric Utility,2,,272.0,256.0,256.0,Natural Gas Steam Turbine,NG,ST,7,1960, , ,(OP) Operating, , , , , , , , , , , , ,33.244211,-86.458060
195,Alabama Power Co,26,E C Gaston,Map,Map,AL,Shelby,SOCO,Electric Utility,3,,272.0,254.0,254.0,Natural Gas Steam Turbine,NG,ST,6,1961, , ,(OP) Operating, , , , , , , , , , , , ,33.244211,-86.458060
195,Alabama Power Co,26,E C Gaston,Map,Map,AL,Shelby,SOCO,Electric Utility,5,,952.0,832.0,832.0,Conventional Steam Coal,BIT,ST,8,1974, , ,(OP) Operating, , , , , , , , , , , , ,33.244211,-86.458060
195,Alabama Power Co,26,E C Gaston,Map,Map,AL,Shelby,SOCO,Electric Utility,GT4,,21.2,16.0,20.0,Petroleum Liquids,DFO,GT,6,1970, , ,(OP) Operating, , , , , , , , , , , , ,33.244211,-86.458060
195,Alabama Power Co,26,E C Gaston,Map,Map,AL,Shelby,SOCO,Electric Utility,ST4,,244.8,256.0,256.0,Natural Gas Steam Turbine,NG,ST,6,1962, , ,(OP) Operating, , , , , , , , , , , , ,33.244211,-86.458060
29305,City of Madelia - (MN),30,Madelia,Map,Map,MN,WATONWAN,MISO,Electric Utility,1,,3.1,3.1,3.1,Petroleum Liquids,DFO,IC,5,2001, , ,(OP) Operating, , , , , , , , , , , , ,44.050100,-94.417800
29305,City of Madelia - (MN),30,Madelia,Map,Map,MN,WATONWAN,MISO,Electric Utility,2,,2.0,1.8,2.0,Petroleum Liquids,DFO,IC,6,1965, , ,(OP) Operating, , , , , , , , , , , , ,44.050100,-94.417800
29305,City of Madelia - (MN),30,Madelia,Map,Map,MN,WATONWAN,MISO,Electric Utility,3,,1.1,0.9,1.0,Petroleum Liquids,DFO,IC,1,1959, , ,(OP) Operating, , , , , , , , , , , , ,44.050100,-94.417800
29305,City of Madelia - (MN),30,Madelia,Map,Map,MN,WATONWAN,MISO,Electric Utility,4,,4.3,3.7,4.0,Petroleum Liquids,DFO,IC,6,1973, , ,(OP) Operating, , , , , , , , , , , , ,44.050100,-94.417800
29305,City of Madelia - (MN),30,Madelia,Map,Map,MN,WATONWAN,MISO,Electric Utility,5,,1.3,1.1,1.2,Petroleum Liquids,DFO,IC,3,1954, , ,(OP) Operating, , , , , , , , , , , , ,44.050100,-94.417800
13402,Nevada Irrigation District,34,Rollins,Map,Map,CA,Placer,CISO,IPP Non-CHP,1P,,12.1,12.1,12.1,Conventional Hydroelectric,WAT,HY,8,1980, , ,(OP) Operating, , , , , , , , , , , , ,39.134259,-120.953300
27813,USCE-Mobile District,38,Millers Ferry,Map,Map,AL,Wilcox,SOCO,Electric Utility,1,,33.7,30.0,30.0,Conventional Hydroelectric,WAT,HY,4,1970, , ,(OP) Operating, , , , , , , , , , , , ,32.100881,-87.399770
27813,USCE-Mobile District,38,Millers Ferry,Map,Map,AL,Wilcox,SOCO,Electric Utility,2,,33.7,30.0,30.0,Conventional Hydroelectric,WAT,HY,4,1970, , ,(OP) Operating, , , , , , , , , , , , ,32.100881,-87.399770
27813,USCE-Mobile District,38,Millers Ferry,Map,Map,AL,Wilcox,SOCO,Electric Utility,3,,33.7,30.0,30.0,Conventional Hydroelectric,WAT,HY,5,1970, , ,(OP) Operating, , , , , , , , , , , , ,32.100881,-87.399770
18642,Tennessee Valley Authority,46,Browns Ferry,Map,Map,AL,Limestone,TVA,Electric Utility,1,,"1,281.0","1,227.4","1,254.8",Nuclear,NUC,ST,8,1974, , ,(OP) Operating, , , , , , , , , , , , ,34.704200,-87.118900
18642,Tennessee Valley Authority,46,Browns Ferry,Map,Map,AL,Limestone,TVA,Electric Utility,2,,"1,281.0","1,207.7","1,242.0",Nuclear,NUC,ST,3,1975, , ,(OP) Operating, , , , , , , , , , , , ,34.704200,-87.118900
18642,Tennessee Valley Authority,46,Browns Ferry,Map,Map,AL,Limestone,TVA,Electric Utility,3,,"1,292.0","1,226.6","1,259.0",Nuclear,NUC,ST,3,1977, , ,(OP) Operating, , , , , , , , , , , , ,34.704200,-87.118900
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT1,,59.5,45.4,60.8,Natural Gas Fired Combustion Turbine,NG,GT,9,1972, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT10,,231.2,221.0,231.0,Natural Gas Fired Combustion Turbine,NG,GT,7,2023, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT11,,231.2,221.0,231.0,Natural Gas Fired Combustion Turbine,NG,GT,7,2023, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT2,,59.5,45.4,60.8,Natural Gas Fired Combustion Turbine,NG,GT,9,1972, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT3,,59.5,45.4,60.8,Natural Gas Fired Combustion Turbine,NG,GT,9,1972, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT4,,59.5,45.4,60.8,Natural Gas Fired Combustion Turbine,NG,GT,9,1972, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT5,,59.5,45.4,60.8,Natural Gas Fired Combustion Turbine,NG,GT,9,1972, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT6,,59.5,45.4,60.8,Natural Gas Fired Combustion Turbine,NG,GT,9,1972, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT7,,59.5,45.4,60.8,Natural Gas Fired Combustion Turbine,NG,GT,9,1972, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT8,,59.5,45.4,60.8,Natural Gas Fired Combustion Turbine,NG,GT,9,1972, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,47,Colbert,Map,Map,AL,Colbert,TVA,Electric Utility,GT9,,231.2,221.0,231.0,Natural Gas Fired Combustion Turbine,NG,GT,7,2023, , ,(OP) Operating, , , , , , , , , , , , ,34.743900,-87.848600
18642,Tennessee Valley Authority,48,Guntersville,Map,Map,AL,Marshall,TVA,Electric Utility,1,,28.8,31.0,31.4,Conventional Hydroelectric,WAT,HY,8,1939, , ,(OP) Operating, , , , , , , , , , , , ,34.421272,-86.393930
18642,Tennessee Valley Authority,48,Guntersville,Map,Map,AL,Marshall,TVA,Electric Utility,2,,28.8,30.6,31.1,Conventional Hydroelectric,WAT,HY,10,1939, , ,(OP) Operating, , , , , , , , , , , , ,34.421272,-86.393930
18642,Tennessee Valley Authority,48,Guntersville,Map,Map,AL,Marshall,TVA,Electric Utility,3,,28.8,29.8,30.3,Conventional Hydroelectric,WAT,HY,12,1939, , ,(OP) Operating, , , , , , , , , , , , ,34.421272,-86.393930
18642,Tennessee Valley Authority,48,Guntersville,Map,Map,AL,Marshall,TVA,Electric Utility,4,,28.8,31.3,31.7,Conventional Hydroelectric,WAT,HY,3,1952, , ,(OP) Operating, , , , , , , , , , , , ,34.421272,-86.393930
18642,Tennessee Valley Authority,49,Wheeler Dam,Map,Map,AL,Lawrence,TVA,Electric Utility,1,,35.1,34.1,35.6,Conventional Hydroelectric,WAT,HY,11,1936, , ,(OP) Operating, , , , , , , , , , , , ,34.806900,-87.381900
18642,Tennessee Valley Authority,49,Wheeler Dam,Map,Map,AL,Lawrence,TVA,Electric Utility,10,,36.0,41.9,38.3,Conventional Hydroelectric,WAT,HY,6,1963, , ,(OP) Operating, , , , , , , , , , , , ,34.806900,-87.381900
18642,Tennessee Valley Authority,49,Wheeler Dam,Map,Map,AL,Lawrence,TVA,Electric Utility,11,,43.6,41.9,38.2,Conventional Hydroelectric,WAT,HY,12,1963, , ,(OP) Operating, , , , , , , , , , , , ,34.806900,-87.381900
18642,Tennessee Valley Authority,49,Wheeler Dam,Map,Map,AL,Lawrence,TVA,Electric Utility,2,,35.1,33.2,30.1,Conventional Hydroelectric,WAT,HY,4,1937, , ,(OP) Operating, , , , , , , , , , , , ,34.806900,-87.381900
18642,Tennessee Valley Authority,49,Wheeler Dam,Map,Map,AL,Lawrence,TVA,Electric Utility,3,,35.1,33.6,30.4,Conventional Hydroelectric,WAT,HY,1,1941, , ,(OP) Operating, , , , , , , , , , , , ,34.806900,-87.381900
18642,Tennessee Valley Authority,49,Wheeler Dam,Map,Map,AL,Lawrence,TVA,Electric Utility,4,,35.1,33.4,30.2,Conventional Hydroelectric,WAT,HY,3,1941, , ,(OP) Operating, , , , , , , , , , , , ,34.806900,-87.381900
18642,Tennessee Valley Authority,49,Wheeler Dam,Map,Map,AL,Lawrence,TVA,Electric Utility,5,,35.1,34.7,31.4,Conventional Hydroelectric,WAT,HY,10,1948, , ,(OP) Operating, , , , , , , , , , , , ,34.806900,-87.381900
18642,Tennessee Valley Authority,49,Wheeler Dam,Map,Map,AL,Lawrence,TVA,Electric Utility,6,,35.1,34.6,31.3,Conventional Hydroelectric,WAT,HY,2,1949, , ,(OP) Operating, , , , , , , , , , , , ,34.806900,-87.381900
